code_insee,code_postal,latitude,longitude,nom_commune,departement
17264,17137,46.2087181622,-1.16596945116,NIEUL SUR MER,17
78220,78690,48.716019265,1.8952517006,LES ESSARTS LE ROI,78
32233,32230,43.521249291,0.156300856185,MARCIAC,32
76108,76230,49.4717615714,1.12022637351,BOIS GUILLAUME,76
29239,29680,48.7123362901,-3.989722876,ROSCOFF,29
40287,40460,44.4778702748,-1.06434519608,SANGUINET,40
93048,93100,48.8633175054,2.44816211857,MONTREUIL,93
64430,64300,43.4943173399,-0.779874853399,ORTHEZ,64
73197,73210,45.5103194255,6.81520574462,PEISEY NANCROIX,73
22377,22410,48.6598480306,-2.87375934756,TREVENEUC,22
06065,6610,43.721423765,7.16039926444,LA GAUDE,6
11319,11380,43.3939652788,2.37477905225,ROQUEFERE,11
50147,50200,49.0566189539,-1.44345003609,COUTANCES,50
13022,13260,43.2230470065,5.55117810991,CASSIS,13
07133,7220,44.4543456079,4.59606913482,LARNAS,7
06089,6650,43.6575610719,7.00860864158,OPIO,6
10033,10200,48.2339751025,4.71595700167,BAR SUR AUBE,10
86066,86100,46.8156700185,0.552598976936,CHATELLERAULT,86
14366,14100,49.1466628463,0.238274840452,LISIEUX,14
57672,57100,49.3759716201,6.12928314217,THIONVILLE,57
29153,29920,47.8154082656,-3.77625131302,NEVEZ,29
54528,54200,48.6865463937,5.89508449535,TOUL,54
74281,74200,46.3704258049,6.48194336071,THONON LES BAINS,74
45155,45500,47.71227944,2.66549550204,GIEN,45
59198,59132,50.1185512931,4.16530475504,EPPE SAUVAGE,59
49194,49630,47.4603950447,-0.284298744303,MAZE,49
56178,56300,48.0729953877,-2.97046592885,PONTIVY,56
29077,29880,48.6169101259,-4.41110953523,GUISSENY,29
19269,19260,45.5524776279,1.80105006647,TREIGNAC,19
85035,85470,46.6374826705,-1.86324200464,BRETIGNOLLES SUR MER,85
47101,47200,44.4554149219,0.154536756798,FOURQUES SUR GARONNE,47
59183,59430,51.0307229078,2.33752414095,DUNKERQUE,59
85067,85390,46.6786935635,-0.782949851125,CHEFFOIS,85
64393,64360,43.2911768338,-0.562421409058,MONEIN,64
63457,63270,45.6440673683,3.24047430326,VIC LE COMTE,63
18176,18220,47.2421364963,2.53814745107,PARASSY,18
77470,77220,48.739865817,2.77820566994,TOURNAN EN BRIE,77
80212,80800,49.9202042489,2.49498506906,CORBIE,80
35120,35850,48.2133254705,-1.79930703575,GEVEZE,35
25325,25530,47.2603830516,6.48915118252,LANDRESSE,25
67313,67190,48.538054845,7.45530315563,MUTZIG,67
83071,83250,43.1689213414,6.24285151023,LA LONDE LES MAURES,83
28214,28240,48.473175806,1.02235330632,LA LOUPE,28
71235,71870,46.3429969068,4.79636186257,HURIGNY,71
44110,44390,47.447122285,-1.51824792558,NORT SUR ERDRE,44
13018,13440,43.8584804516,4.95793402726,CABANNES,13
63430,63300,45.8620554106,3.53945258847,THIERS,63
62736,62840,50.6532332701,2.79249849805,SAILLY SUR LA LYS,62
37083,37320,47.2592432669,0.845873952159,CORMERY,37
51019,51600,49.1972757573,4.41096827282,AUBERIVE,51
31332,31190,43.3594273416,1.53862839097,MAUVAISIN,31
87106,87800,45.6749732411,1.18567878559,NEXON,87
42207,42400,45.4698319517,4.50184989506,ST CHAMOND,42
12162,12160,44.3275804769,2.42736716891,MOYRAZES,12
56001,56350,47.6392193445,-2.17681507496,ALLAIRE,56
42172,42660,45.3861155626,4.431442219,PLANFOY,42
78688,78960,48.758677648,2.04850691768,VOISINS LE BRETONNEUX,78
84138,84600,44.3771588623,4.99354936197,VALREAS,84
60175,60100,49.2533487138,2.48472669359,CREIL,60
89387,89100,48.1956727015,3.29793332552,SENS,89
07115,7120,44.4680870605,4.31105082566,LABEAUME,7
30356,30230,43.825503937,4.43410669109,RODILHAN,30
45257,45290,47.8777160651,2.76127674486,PRESSIGNY LES PINS,45
30295,30700,44.057337074,4.43872425053,ST QUENTIN LA POTERIE,30
85208,85170,46.8325959261,-1.3830312677,ST DENIS LA CHEVASSE,85
18127,18160,46.7617210337,2.20479418633,LIGNIERES,18
91228,91000,48.6294831659,2.44008244492,EVRY,91
25116,25360,47.2883174221,6.24419443876,CHAMPLIVE,25
17104,17210,45.2991036157,-0.212745427896,CHEVANCEAUX,17
40304,40150,43.6675688674,-1.41245896656,SOORTS HOSSEGOR,40
18157,18570,47.0436630553,2.27235598629,MORTHOMIERS,18
18015,18700,47.4861718263,2.42121788452,AUBIGNY SUR NERE,18
87023,87140,46.0341686702,1.20438019379,LE BUIS,87
80443,80640,49.8474299808,1.90289897698,HORNOY LE BOURG,80
56169,56680,47.6929109171,-3.23358959435,PLOUHINEC,56
69212,69380,45.8746263893,4.68243695399,ST JEAN DES VIGNES,69
62627,62490,50.3091545259,3.02186108116,NOYELLES SOUS BELLONNE,62
52170,52190,47.6892296711,5.35283846982,DOMMARIEN,52
15234,15130,44.8209679734,2.53827855316,TEISSIERES LES BOULIES,15
27279,27620,49.1020218463,1.59975187173,GASNY,27
07005,7400,44.5544439142,4.59597695147,ALBA LA ROMAINE,7
57540,57370,48.7666597988,7.26359977418,PHALSBOURG,57
78350,78430,48.8590188206,2.11364039022,LOUVECIENNES,78
54128,54200,48.6534236231,5.80737190718,CHOLOY MENILLOT,54
62194,62470,50.4898416084,2.48534476198,CALONNE RICOUART,62
44214,44170,47.5453431813,-1.70810408082,VAY,44
84042,84160,43.778224355,5.44361580359,CUCURON,84
47001,47000,44.2028139104,0.625583928763,AGEN,47
38442,38380,45.331212571,5.79772583855,ST PIERRE DE CHARTREUSE,38
35066,35131,48.0451561683,-1.70650297343,CHARTRES DE BRETAGNE,35
33200,33185,44.8690837903,-0.684443512134,LE HAILLAN,33
54105,54113,48.5723193391,5.84368578538,BULLIGNY,54
86297,86580,46.5792555716,0.270706459664,VOUNEUIL SOUS BIARD,86
76378,76480,49.427073553,0.831659847193,JUMIEGES,76
83099,83480,43.4717671252,6.68628195857,PUGET SUR ARGENS,83
76255,76260,50.0413268784,1.42861757801,EU,76
69167,69640,46.0065781442,4.58017136765,RIVOLET,69
29047,29860,48.5330700302,-4.38126617487,LE DRENNEC,29
59295,59190,50.7262967113,2.53864301455,HAZEBROUCK,59
70459,70270,47.7410393174,6.60409347666,ST BARTHELEMY,70
79005,79600,46.8329725103,-0.135880248296,AIRVAULT,79
21166,21300,47.2926136721,5.00488353457,CHENOVE,21
36100,36400,46.6194091093,2.01790100072,LOUROUER ST LAURENT,36
28280,28400,48.3176302432,0.804048016354,NOGENT LE ROTROU,28
54222,54830,48.4934294526,6.51089844698,GERBEVILLER,54
43051,43400,45.0524632592,4.31966525163,LE CHAMBON SUR LIGNON,43
33289,33580,44.6462089079,0.0892904208174,MONSEGUR,33
18197,18200,46.726171431,2.52013626979,ST AMAND MONTROND,18
72154,72200,47.6893893794,-0.0646954849714,LA FLECHE,72
56147,56130,47.5405533272,-2.24923467173,NIVILLAC,56
61483,61140,48.5556585202,-0.419510749596,BAGNOLES DE L ORNE NORMANDIE,61
37122,37300,47.333556074,0.654546300116,JOUE LES TOURS,37
83009,83150,43.1473544522,5.74789358398,BANDOL,83
73175,73220,45.5314889919,6.36669427224,MONTSAPEY,73
85113,85350,46.7093514816,-2.34712702345,ILE D'YEU,85
61078,61100,48.7831815078,-0.623679681205,CERISY BELLE ETOILE,61
42168,42410,45.4230806352,4.65991656851,PELUSSIN,42
11206,11300,43.0499293279,2.23958811407,LIMOUX,11
45284,45800,47.9178497622,1.97241570235,ST JEAN DE BRAYE,45
25453,25510,47.2194158941,6.5503792835,PIERREFONTAINE LES VARANS,25
87131,87720,45.8704899446,0.834066842263,SAILLAT SUR VIENNE,87
84086,84580,43.8313175338,5.16982150363,OPPEDE,84
07346,7220,44.4834547319,4.66986126314,AUBENAS,7
04112,4100,43.8354040831,5.79106654173,MANOSQUE,4
44168,44720,47.3721622371,-2.24296601109,ST JOACHIM,44
86137,86200,47.0098072856,0.0990443124673,LOUDUN,86
45068,45120,48.0188121595,2.73578852299,CHALETTE SUR LOING,45
49355,49340,47.1227107975,-0.801475622875,TREMENTINES,49
59139,59540,50.1187185043,3.4192394153,CAUDRY,59
59179,59282,50.2994352925,3.38947295524,DOUCHY LES MINES,59
62215,62220,50.4895185959,2.94858062937,CARVIN,62
94003,94110,48.8058803597,2.33351024984,ARCUEIL,94
02691,2100,49.8472336321,3.27769499462,ST QUENTIN,2
62019,62160,50.4212424085,2.71263968704,AIX NOULETTE,62
04019,4400,44.3785614205,6.65215089713,BARCELONNETTE,4
79270,79400,46.4128319027,-0.210238265156,ST MAIXENT L ECOLE,79
53127,53110,48.4421089808,-0.498821106653,LASSAY LES CHATEAUX,53
44184,44600,47.2802857028,-2.25379927249,ST NAZAIRE,44
04049,4160,44.0854706133,5.99239535024,CHATEAU ARNOUX ST AUBAN,4
22299,22100,48.4661154661,-1.95919641216,ST HELEN,22
90029,90300,47.6518069558,6.82383810256,CRAVANCHE,90
11170,11430,43.1040163547,3.08229513652,GRUISSAN,11
63281,63330,46.1199954597,2.68534957248,PIONSAT,63
27169,27210,49.4174960871,0.391276015721,CONTEVILLE,27
31523,31260,43.1013456235,0.962933495319,SALIES DU SALAT,31
17285,17350,45.818051845,-0.672067298755,PORT D ENVAUX,17
97416,97410,-21.3123242427,55.4936155164,ST PIERRE,974
69260,69390,45.6493899066,4.80930520738,VERNAISON,69
62637,62590,50.4644483399,2.99306842451,OIGNIES,62
56263,56400,47.7009234212,-2.95341644757,SAINTE ANNE D'AURAY,56
85100,85800,46.6822701061,-1.8787272243,GIVRAND,85
10426,10310,48.1358669154,4.77205760299,VILLE SOUS LA FERTE,10
83068,83310,43.2820282501,6.53303224114,GRIMAUD,83
57439,57480,49.4535376683,6.44989622561,MANDEREN,57
78420,78490,48.771347152,1.80894544858,MONTFORT L'AMAURY,78
41047,41260,47.6111559006,1.35763609326,LA CHAUSSEE ST VICTOR,41
11190,11700,43.2477384944,2.64987073042,LA REDORTE,11
27467,27500,49.3463869637,0.533874716445,PONT AUDEMER,27
35056,35190,48.3817396388,-1.8184050063,LA CHAPELLE AUX FILTZMEENS,35
69288,69720,45.6834072587,5.06089287169,ST LAURENT DE MURE,69
27170,27260,49.2517321161,0.384551732765,CORMEILLES,27
11266,11210,43.0210644931,3.03976442192,PORT LA NOUVELLE,11
83136,83340,43.458933028,6.28265623456,LE THORONET,83
71263,71500,46.6351883548,5.23839292789,LOUHANS,71
97121,97116,16.227093809,-61.7632677647,POINTE NOIRE,971
85092,85200,46.4563186117,-0.793449510859,FONTENAY LE COMTE,85
54323,54400,49.5214021779,5.76638370702,LONGWY,54
43157,43000,45.0276366659,3.89535229067,LE PUY EN VELAY,43
57480,57950,49.0953199106,6.15452599506,MONTIGNY LES METZ,57
12012,12700,44.555388853,2.13842661504,ASPRIERES,12
69072,69570,45.8120018662,4.74663974001,DARDILLY,69
73008,73100,45.6978541675,5.90388626955,AIX LES BAINS,73
44010,44740,47.2844487793,-2.474374647,BATZ SUR MER,44
59033,59620,50.2058749072,3.83263118494,AULNOYE AYMERIES,59
07295,7190,44.8202271347,4.57255179328,ST SAUVEUR DE MONTAGUT,7
42044,42500,45.3886064564,4.33196255695,LE CHAMBON FEUGEROLLES,42
18001,18250,47.2826534372,2.45877786434,ACHERES,18
29098,29810,48.4502704596,-4.76463637416,LAMPAUL PLOUARZEL,29
58041,58420,47.2843863072,3.49020583859,BRINON SUR BEUVRON,58
56094,56700,47.7686555667,-3.2479141613,KERVIGNAC,56
70311,70300,47.823919724,6.36363973342,LUXEUIL LES BAINS,70
81099,81600,43.9170968776,1.88647213801,GAILLAC,81
17168,17450,45.9830753407,-1.07700521801,FOURAS,17
72132,72400,48.1842560568,0.634694806211,LA FERTE BERNARD,72
50502,50000,49.1099624249,-1.07755642702,ST LO,50
29233,29300,47.8561303355,-3.55642894655,QUIMPERLE,29
33352,33190,44.5860904495,-0.042370404021,LA REOLE,33
13095,13100,43.5561849254,5.52206993794,ST MARC JAUMEGARDE,13
22258,22120,48.4272969207,-2.65707016677,QUESSOY,22
84014,84120,43.7379108971,5.69599127224,BEAUMONT DE PERTUIS,84
30325,30440,43.9885776737,3.73217518553,SUMENE,30
50562,50550,49.5993508281,-1.27306891683,ST VAAST LA HOUGUE,50
18038,18200,46.7757107356,2.42892835888,BRUERE ALLICHAMPS,18
72153,72500,47.7918893529,0.410315352572,JUPILLES,72
72090,72160,48.0507447506,0.467977281249,CONNERRE,72
59616,59690,50.4735638651,3.56606734565,VIEUX CONDE,59
86207,86270,46.7754623113,0.80240732874,LA ROCHE POSAY,86
01143,1220,46.3756333495,6.1158647611,DIVONNE LES BAINS,1
69047,69380,45.891187551,4.66063186811,CHARNAY,69
73051,73370,45.6441486088,5.84622475132,LE BOURGET DU LAC,73
63327,63200,45.9285193382,3.11628669554,ST BONNET PRES RIOM,63
33550,33140,44.773185218,-0.558212256384,VILLENAVE D ORNON,33
49120,49092,47.3777256876,-0.609937724094,CHEMILLE EN ANJOU,49
44164,44680,47.0958948849,-1.87983637967,ST HILAIRE DE CHALEONS,44
07064,7160,44.9076391858,4.42108479359,LE CHEYLARD,7
66164,66600,42.7785910442,2.87687296538,RIVESALTES,66
81309,81140,44.070490584,1.80207559018,VAOUR,81
82121,82000,44.0222594578,1.36408636501,MONTAUBAN,82
97413,97424,-21.1665966424,55.3331335776,ST LEU,974
27112,27160,48.8525387012,0.899890466074,BRETEUIL SUR ITON,27
31044,31130,43.6115258731,1.50459138348,BALMA,31
82088,82250,44.163304209,1.95842635186,LAGUEPIE,82
23192,23290,46.1269796893,1.53252260223,ST ETIENNE DE FURSAC,23
62510,62800,50.4242782538,2.77291885384,LIEVIN,62
33529,33260,44.5561823053,-1.17530826791,LA TESTE DE BUCH,33
94044,94450,48.7450357782,2.48936184357,LIMEIL BREVANNES,94
42145,42840,46.032936055,4.22546405807,MONTAGNY,42
33192,33170,44.7709411201,-0.616137682116,GRADIGNAN,33
40296,40510,43.7021964029,-1.3970873051,SEIGNOSSE,40
43224,43600,45.2470426213,4.22851598334,STE SIGOLENE,43
73105,73360,45.4514870099,5.74305650824,LES ECHELLES,73
73296,73320,45.4816828491,6.93635513554,TIGNES,73
21716,21640,47.174271631,4.95989664941,VOUGEOT,21
43041,43700,45.0463267089,3.92401115104,BRIVES CHARENSAC,43
57227,57600,49.1912650369,6.89275798526,FORBACH,57
74134,74260,46.1542288253,6.66014566051,LES GETS,74
71105,71850,46.3041852737,4.78693813476,CHARNAY LES MACON,71
31069,31700,43.6421867862,1.37886941086,BLAGNAC,31
59401,59270,50.7479005121,2.67634884839,METEREN,59
93070,93400,48.909806575,2.33257042205,ST OUEN,93
78124,78420,48.9119335064,2.17838235323,CARRIERES SUR SEINE,78
78358,78600,48.9523369002,2.15161594901,MAISONS LAFFITTE,78
56125,56300,48.0690022602,-3.05620760639,MALGUENAC,56
33389,33820,45.2980782445,-0.648058188533,ST CIERS SUR GIRONDE,33
67281,67390,48.1496222393,7.56101805973,MARCKOLSHEIM,67
82005,82600,43.7960241357,1.22532777135,AUCAMVILLE,82
57447,57155,49.0658509672,6.15231485365,MARLY,57
48092,48100,44.5581181858,3.28780886743,MARVEJOLS,48
33539,33870,44.8910656059,-0.32583268578,VAYRES,33
31433,31120,43.529395272,1.40251955724,PORTET SUR GARONNE,31
44155,44310,47.0251492396,-1.55906118865,ST COLOMBAN,44
79175,79190,46.1300825848,0.00534971717862,MELLERAN,79
91386,91540,48.5586242184,2.43753236038,MENNECY,91
38226,38710,44.8147716057,5.75218343717,MENS,38
66074,66500,42.657654474,2.44661138862,EUS,66
38466,38660,45.3749280893,5.95880834631,ST VINCENT DE MERCUZE,38
86006,86310,46.5360016424,0.839149696505,ANTIGNY,86
12145,12100,44.0976252203,3.11705384129,MILLAU,12
09194,9500,43.1093995072,1.86916991814,MIREPOIX,9
24322,24000,45.1918704873,0.711825549847,PERIGUEUX,24
91223,91150,48.4211282308,2.13838881712,ETAMPES,91
12089,12300,44.567273002,2.25243853064,DECAZEVILLE,12
51312,51150,49.0158806281,4.27525107126,JUVIGNY,51
67437,67700,48.7402250066,7.34206238199,SAVERNE,67
32285,32320,43.5780506568,0.33230525991,MONTESQUIOU,32
35188,35160,48.1261000349,-1.9630334162,MONTFORT SUR MEU,35
46270,46260,44.4301259055,1.83118318259,ST JEAN DE LAUR,46
02528,2600,49.3362768244,3.08053479514,MORTEFONTAINE,2
74191,74110,46.1732135057,6.74252144427,MORZINE,74
56221,56220,47.6776522748,-2.21229939133,ST JACUT LES PINS,56
44212,44330,47.1715153308,-1.26146566077,VALLET,44
44079,44430,47.2077664835,-1.29844309328,LE LANDREAU,44
28348,28350,48.7509228383,1.18734034626,ST LUBIN DES JONCHERETS,28
13080,13610,43.6518285649,5.43958389565,LE PUY STE REPARADE,13
67205,67720,48.6905674036,7.78483478217,HOERD,67
33214,33680,44.983404414,-1.10810794832,LACANAU,33
40167,40430,44.2207948584,-0.515670146445,LUXEY,40
02088,2860,49.4921822965,3.7137356904,BIEVRES,2
71070,71390,46.7130408432,4.71342619185,BUXY,71
41176,41300,47.5270515255,2.12726759593,PIERREFITTE SUR SAULDRE,41
71292,71640,46.8104311793,4.7565417637,MELLECEY,71
38087,38670,45.5797669773,4.81420294395,CHASSE SUR RHONE,38
33393,33910,44.9879017706,-0.183958862029,ST DENIS DE PILE,33
88530,88220,48.0387121214,6.38237551394,XERTIGNY,88
45208,45200,47.9988427684,2.73588922015,MONTARGIS,45
36215,36100,46.8846862374,2.09589433359,SEGRY,36
54547,54500,48.6579999356,6.16531229307,VANDOEUVRE LES NANCY,54
21295,21220,47.2200822946,4.98301612333,GEVREY CHAMBERTIN,21
66175,66740,42.5501690702,2.92022187545,ST GENIS DES FONTAINES,66
24396,24220,44.8825740011,1.02538984639,ST CYPRIEN,24
14515,14520,49.3396014282,-0.772708434394,PORT EN BESSIN HUPPAIN,14
11245,11330,42.9046014463,2.62879585851,MONTGAILLARD,11
51287,51160,49.085558433,3.94419700261,HAUTVILLERS,51
24376,24410,45.1823303924,0.136303399419,ST AULAYE PUYMANGOU,24
56241,56360,47.353750697,-3.23035128949,SAUZON,56
35281,35136,48.0755625884,-1.72405381322,ST JACQUES DE LA LANDE,35
05010,5140,44.5617512104,5.77203298744,ASPRES SUR BUECH,5
59512,59100,50.6879774811,3.18258434623,ROUBAIX,59
2A041,20169,41.4354987425,9.18514890376,BONIFACIO,2A
77333,77140,48.2596067909,2.71107993087,NEMOURS,77
86177,86170,46.6823102624,0.254645073675,NEUVILLE DE POITOU,86
39235,39700,47.1244743587,5.75661818843,FRAISANS,39
74131,74270,46.0231025542,5.92267414864,FRANGY,74
27375,27400,49.2206099164,1.15340030158,LOUVIERS,27
89202,89290,47.7118538877,3.68956867667,IRANCY,89
17274,17180,46.1574551352,-1.08886084864,PERIGNY,17
69264,69400,45.9874596667,4.73174007305,VILLEFRANCHE SUR SAONE,69
33223,33210,44.7425058294,0.160918010334,LANGON,33
06043,6390,43.8664901786,7.29913349222,COARAZE,6
2B205,20253,42.7066867042,9.3670488048,PATRIMONIO,2B
34310,34490,43.4132925116,3.15810877475,THEZAN LES BEZIERS,34
26196,26760,44.8558469973,4.92784684928,MONTELEGER,26
13063,13140,43.5842134124,5.01384348574,MIRAMAS,13
85094,85240,46.5230750581,-0.687135962627,FOUSSAIS PAYRE,85
44093,44540,47.4827042599,-1.11902046549,MAUMUSSON,44
97415,97460,-21.0445317522,55.3223334298,ST PAUL,974
01283,1100,46.2605435859,5.65344320923,OYONNAX,1
60151,60750,49.442089833,2.89567270285,CHOISY AU BAC,60
59410,59370,50.6432478699,3.1087677878,MONS EN BARUL,59
42095,42700,45.3788146093,4.28879456136,FIRMINY,42
79339,79340,46.5737648617,-0.0494104571753,VASLES,79
52269,52200,47.8591544821,5.33880466821,LANGRES,52
05046,5200,44.5804294908,6.47559298927,EMBRUN,5
29151,29600,48.5996746612,-3.82052019963,MORLAIX,29
50499,50670,48.7494442333,-1.11520234761,ST LAURENT DE CUVES,50
26063,26170,44.276084918,5.27102720538,BUIS LES BARONNIES,26
94038,94240,48.7763207843,2.33772915609,L HAY LES ROSES,94
93057,93320,48.9082060253,2.50297448267,LES PAVILLONS SOUS BOIS,93
85089,85280,46.7215872927,-1.33469332327,LA FERRIERE,85
37130,37240,47.0423190397,0.817374235768,LIGUEIL,37
76564,76740,49.8888204893,0.875914099002,ST AUBIN SUR MER,76
33394,33330,44.8999911844,-0.169955105989,ST EMILION,33
67130,67150,48.4213687934,7.68523629922,ERSTEIN,67
38359,38160,45.1722353559,5.21609050981,ST ANTOINE L ABBAYE,38
67348,67210,48.4593467321,7.48006434701,OBERNAI,67
22325,22410,48.6542475006,-2.84382337656,ST QUAY PORTRIEUX,22
69299,69124,45.7178013267,5.10337456661,COLOMBIER SAUGNIEU,69
92020,92320,48.8034091756,2.28799131883,CHATILLON,92
54273,54800,49.1495784035,5.88121522823,JARNY,54
74042,74130,46.0739003968,6.40868532191,BONNEVILLE,74
84019,84500,44.2882016409,4.75235956257,BOLLENE,84
67261,67630,48.9637116345,8.18637725776,LAUTERBOURG,67
44131,44210,47.1223972452,-2.05182334479,PORNIC,44
45277,45600,47.6846303969,2.45341866592,ST FLORENT,45
21710,21350,47.3974282764,4.54312292794,VITTEAUX,21
77059,77600,48.8462454012,2.67900406868,BUSSY ST MARTIN,77
01290,1800,45.8803945768,5.17955874977,PEROUGES,1
85010,85440,46.4744272125,-1.49524360118,AVRILLE,85
85146,85600,46.9759800852,-1.31364530268,MONTAIGU,85
34199,34120,43.462990168,3.41651652125,PEZENAS,34
13071,13170,43.4026791235,5.31547094057,LES PENNES MIRABEAU,13
13082,13840,43.6648781836,5.35218247017,ROGNES,13
37212,37800,47.1566893573,0.676679379745,STE CATHERINE DE FIERBOIS,37
56044,56200,47.7490041075,-2.09816065532,COURNON,56
47217,47270,44.1878890197,0.805532157902,PUYMIROL,47
89309,89140,48.2787429774,3.1934739546,PONT SUR YONNE,89
64138,64510,43.2436324189,-0.272861349005,BORDES,64
74080,74220,45.9001389505,6.46031714364,LA CLUSAZ,74
59491,59590,50.410089317,3.48909318774,RAISMES,59
12094,12140,44.6544227279,2.57843798744,ENTRAYGUES SUR TRUYERE,12
29234,29300,47.8554814745,-3.48681564705,RÉDÉNÉ,29
11081,11160,43.3327963198,2.51635482478,CAUNES MINERVOIS,11
73029,73000,45.5520596872,5.93925556329,BARBERAZ,73
82132,82800,44.1035057733,1.62418942804,MONTRICOUX,82
33545,33180,45.2541334712,-0.845409908523,VERTHEUIL,33
38182,38690,45.3962642718,5.4186427969,LE GRAND LEMPS,38
97101,97142,16.2727794035,-61.5017044974,LES ABYMES,971
12198,12240,44.3085754076,2.22948755681,RIEUPEYROUX,12
34255,34980,43.6896523672,3.80969577473,ST GELY DU FESC,34
47195,47600,44.1321004332,0.343358299602,NERAC,47
66048,66290,42.4439076617,3.14835500726,CERBERE,66
2B050,20260,42.5454874755,8.7595487404,CALVI,2B
95268,95140,48.9701231267,2.40534038501,GARGES LES GONESSE,95
63103,63140,45.9206993185,3.0632143777,CHATEL GUYON,63
89446,89450,47.4524539513,3.71058845441,VEZELAY,89
19010,19400,45.1011667634,1.93436308377,ARGENTAT SUR DORDOGNE,19
16230,16190,45.4225777872,0.127349505692,MONTMOREAU,16
80759,80700,49.6416492977,2.74418919931,TILLOLOY,80
12176,12850,44.3825530939,2.56000835023,ONET LE CHATEAU,12
70561,70110,47.559065822,6.42909523129,VILLERSEXEL,70
44002,44140,47.0719256611,-1.41556455507,AIGREFEUILLE SUR MAINE,44
58303,58640,47.0372879565,3.14354311851,VARENNES VAUZELLES,58
62318,62630,50.5235816785,1.65199985504,ETAPLES,62
54043,54550,48.5900970896,6.08780771245,BAINVILLE SUR MADON,54
81060,81400,44.0566667256,2.16641418483,CARMAUX,81
45261,45470,47.9935958151,2.02397089801,REBRECHIEN,45
27285,27620,49.0819438915,1.53288773518,GIVERNY,27
27413,27290,49.2945278867,0.670560456278,MONTFORT SUR RISLE,27
39170,39570,46.6757012909,5.48680231929,COURLANS,39
78586,78500,48.9396085498,2.17458686513,SARTROUVILLE,78
74140,74420,46.2555235551,6.47324374853,HABERE POCHE,74
26215,26470,44.4953213004,5.38478825225,LA MOTTE CHALANCON,26
69143,69250,45.8829276204,4.84373616973,NEUVILLE SUR SAONE,69
74063,74390,46.2490325973,6.81712790779,CHATEL,74
31358,31380,43.7221234765,1.58906433836,MONTASTRUC LA CONSEILLERE,31
02173,2300,49.619880673,3.21875355041,CHAUNY,2
39476,39410,47.0326920185,5.33365017851,ST AUBIN,39
37060,37530,47.431662181,1.04123088283,CHARGE,37
57683,57270,49.3058767055,6.14931216735,UUCKANGE,57
32331,32810,43.7210485292,0.636835530591,PREIGNAN,32
12262,12800,44.2478234048,2.31504773118,SAUVETERRE DE ROUERGUE,12
38086,38470,45.2605536513,5.34184461228,CHASSELAY,38
76322,76120,49.4093798045,1.03999262153,LE GRAND QUEVILLY,76
95026,95270,49.1407338587,2.3800597257,ASNIERES SUR OISE,95
76705,76410,49.3274627821,1.09185339831,TOURVILLE LA RIVIERE,76
67021,67140,48.4149512356,7.39930438782,BARR,67
33355,33410,44.6684320932,-0.336471805521,RIONS,33
81105,81300,43.7576562195,2.00122512851,GRAULHET,81
92036,92230,48.9345190548,2.29384987973,GENNEVILLIERS,92
30270,30140,44.1164232741,4.0327398577,ST JEAN DU PIN,30
14754,14640,49.3110756382,0.00599012303306,VILLERS SUR MER,14
97701,97133,nan,nan,ST BARTHELEMY,971
06121,6230,43.687178893,7.32993632437,ST JEAN CAP FERRAT,6
94067,94160,48.842440243,2.4192191088,ST MANDE,94
71133,71800,46.2892944317,4.31079967145,LA CLAYETTE,71
86214,86280,46.5486469496,0.352443691442,ST BENOIT,86
69199,69190,45.7011050588,4.85046367008,ST FONS,69
63380,63710,45.5919139674,2.99779544156,ST NECTAIRE,63
38468,38150,45.3442511828,4.80860532784,SALAISE SUR SANNE,38
74267,74320,45.8555012829,6.13806338899,SEVRIER,74
58086,58200,47.4029099422,2.94284103771,COSNE COURS SUR LOIRE,58
74208,74190,45.9545838758,6.74056895873,PASSY,74
14514,14130,49.2805619214,0.187666368193,PONT L EVEQUE,14
41212,41350,47.5607456407,1.36138962511,ST GERVAIS LA FORET,41
17051,17580,46.1825283655,-1.37625908104,LE BOIS PLAGE EN RÉ,17
33208,33590,45.4149833388,-0.96259528402,JAU DIGNAC ET LOIRAC,33
35177,35520,48.2130666672,-1.75057215298,LA MEZIERE,35
82155,82140,44.156093011,1.73640541242,ST ANTONIN NOBLE VAL,82
26336,26400,44.6470256973,5.11072905542,SAOU,26
16286,16170,45.781947293,-0.074390136916,ROUILLAC,16
69293,69580,45.8402514448,4.88563860144,SATHONAY VILLAGE,69
88447,88290,47.9512129215,6.77493861259,SAULXURES SUR MOSELOTTE,88
56179,56620,47.839096749,-3.41967999137,PONT SCORFF,56
49331,49500,47.7016654227,-0.863354104119,SEGRE,49
06099,6260,43.9521649219,6.90609311435,PUGET THENIERS,6
87169,87800,45.6997312165,1.24152185921,ST MAURICE LES BROUSSES,87
50532,50380,48.8023738223,-1.54696599127,ST PAIR SUR MER,50
29284,29730,47.8049042408,-4.2597485124,TREFFIAGAT,29
14562,14750,49.3224328819,-0.39282763592,ST AUBIN SUR MER,14
63063,63118,45.8318909179,3.10802814876,CEBAZAT,63
36031,36500,46.8875380464,1.41254913131,BUZANCAIS,36
33090,33610,44.7598891584,-0.65697711026,CANEJAN,33
84008,84330,44.1547724058,5.09918948911,LE BARROUX,84
86253,86600,46.4960318018,-0.00840229241339,SANXAY,86
37020,37600,47.1281892877,1.02294110179,BEAULIEU LES LOCHES,37
