id_commune,code_insee,code_postal,latitude,longitude,nom_commune,id_departement
746,9032,9110,42.6873576342,1.81825994194,AX LES THERMES,102
747,43092,43430,44.9856971989,4.21170048593,FAY SUR LIGNON,39
748,60172,60580,49.1449874027,2.47045856809,COYE LA FORET,47
749,95203,95600,48.9909940165,2.27800925488,EAUBONNE,55
750,7019,7200,44.6102127084,4.39638981424,AUBENAS,42
751,92022,92370,48.8076083562,2.19234061062,CHAVILLE,62
752,50353,50170,48.6222106276,-1.53309065436,LE MONT ST MICHEL,54
753,91272,91190,48.6988273634,2.12788365005,GIF SUR YVETTE,30
754,70279,70100,47.4320889937,5.61070658545,GRAY,87
755,46072,46310,44.6672951054,1.39090015895,CONCORES,25
756,17461,17640,45.6448017664,-1.05853577703,VAUX SUR MER,85
757,18241,18300,47.3256994042,2.82156691385,SANCERRE,60
758,76592,76170,49.505056753,0.499483150435,ST JEAN DE FOLLEVILLE,24
759,1343,1380,46.2754005606,4.96757105158,ST CYR SUR MENTHON,9
760,71009,71550,47.0770713545,4.09241779804,AZE,57
761,49328,49400,47.2673853525,-0.0830410591988,SAUMUR,12
762,2B231,20220,42.599340833,8.90040924261,PIGNA,46
763,1305,1190,46.4422864477,4.92862459427,PONT DE VAUX,9
764,87002,87240,45.9534226621,1.39930873296,AMBAZAC,90
765,6157,6140,43.7384640641,7.10194436087,VENCE,20
766,45004,45200,47.9867116879,2.78217519303,AMILLY,61
767,93027,93120,48.9322569546,2.39978064801,LA COURNEUVE,26
768,29220,29120,47.8654885488,-4.21962319652,PONT L ABBE,22
769,3064,3320,46.7817092789,2.98716115012,CHATEAU SUR ALLIER,51
770,64499,64270,43.4683239252,-0.917789447505,SALIES DE BEARN,15
771,92007,92220,48.7983229866,2.30989995212,BAGNEUX,62
772,56231,56250,47.6984675237,-2.66583210925,ST NOLFF,32
773,29103,29800,48.4507528968,-4.2643453824,LANDERNEAU,22
774,35035,35330,47.9563331223,-1.95993951204,BOVEL,40
775,93073,93290,48.9784304121,2.55468501543,TREMBLAY EN FRANCE,26
776,76647,76430,49.5286231796,0.363829451738,ST ROMAIN DE COLBOSC,24
777,71014,71400,46.945536773,4.31060069532,AUTUN,57
778,56186,56170,47.4881657518,-3.12282400639,QUIBERON,32
779,74275,74210,45.8357923857,6.23052089871,TALLOIRES MONTMIN,36
780,66008,66700,42.5352193463,3.02429862885,ARGELES SUR MER,6
781,69259,69200,45.7037728826,4.88137668221,VENISSIEUX,8
782,68359,68700,47.8421539165,7.17527188812,WATTWILLER,70
783,35115,35300,48.3524697115,-1.19431177241,FOUGERES,40
784,51454,51100,49.2514906066,4.0402302322,REIMS,77
785,44210,44570,47.3125328416,-2.20700045585,TRIGNAC,56
786,12185,12290,44.277717255,2.70931526263,PONT DE SALARS,81
787,31390,31210,43.0885884936,0.558463262724,MONTREJEAU,0
788,41127,41210,47.5829832487,1.78891907492,LA MAROLLE EN SOLOGNE,92
789,84088,84210,43.9960550539,5.03959100234,PERNES LES FONTAINES,41
790,42313,42130,45.7251404881,4.00078301382,TRELINS,4
791,33249,33310,44.8765972567,-0.519774925453,LORMONT,2
792,38253,38860,45.0159885994,6.13818619624,LES DEUX ALPES,3
793,26141,26400,44.8113617403,5.11358630739,GISORS ET LOZERON,19
794,17240,17130,45.2880726146,-0.387479585943,MONTENDRE,85
795,85109,85500,46.8666125813,-1.02216086186,LES HERBIERS,11
796,94034,94260,48.7571343016,2.32612839743,FRESNES,69
797,39244,39210,46.7884051607,5.63215279855,FRONTENAY,59
798,39300,39000,46.6744796278,5.55733212947,LONS LE SAUNIER,59
799,3118,3800,46.0984192073,3.17790823629,GANNAT,51
800,41259,41100,47.7859819999,0.970946922736,THORE LA ROCHETTE,92
801,22113,22300,48.7433496707,-3.46159799691,LANNION,5
802,47210,47130,44.2605042795,0.374453245526,PORT STE MARIE,23
803,47157,47200,44.5055176845,0.172174280849,MARMANDE,23
804,66004,66210,42.5797574108,2.05268528008,LES ANGLES,6
805,86246,86310,46.5832866024,0.840222181095,ST SAVIN SUR GARTEMPE,10
806,46120,46250,44.6266225054,1.26418092568,GINDOU,25
807,1024,1340,46.2861802203,5.1795233845,ATTIGNAT,9
808,31557,31170,43.5781918597,1.33500697752,TOURNEFEUILLE,0
809,29210,29420,48.5765978002,-4.02210161181,PLOUVORN,22
810,82033,82100,44.0490326525,1.12348123121,CASTELSARRASIN,99
811,44113,44170,47.5728858483,-1.60097664616,NOZAY,56
812,87014,87250,46.1088644019,1.3601193629,BESSINES SUR GARTEMPE,90
813,45285,45140,47.9116141172,1.87108144709,ST JEAN DE LA RUELLE,61
814,44066,44119,47.3606796643,-1.61754475868,GRANDCHAMP DES FONTAINES,56
815,34032,34500,43.3475883319,3.23076754164,BEZIERS,7
816,42184,42153,46.0429114311,4.03375590925,RIORGES,4
817,30138,30980,43.8045117845,4.25533661815,LANGLADE,48
818,84129,84700,44.0145763951,4.86740515419,SORGUES,41
819,62477,62690,50.3147014081,2.53156899896,IZEL LES HAMEAUX,43
820,74243,74160,46.139365545,6.07881171095,ST JULIEN EN GENEVOIS,36
821,92049,92120,48.8153032159,2.31648921432,MONTROUGE,62
822,10333,10120,48.2782659904,4.04840305057,ST ANDRE LES VERGERS,89
823,3312,3430,46.5001110432,2.88222237454,VIEURE,51
824,38170,38120,45.2540718462,5.66423363739,FONTANIL CORNILLON,3
825,78616,78770,48.8724624004,1.79780062062,THOIRY,16
826,33119,33150,44.8548325665,-0.521018807062,CENON,2
827,94071,94370,48.7656456593,2.5330560803,SUCY EN BRIE,69
828,67118,67201,48.5790053064,7.68216295597,ECKBOLSHEIM,52
829,44043,44190,47.097896998,-1.27042598067,CLISSON,56
830,33537,33730,44.4334139021,-0.324575198234,UZESTE,2
831,59359,59279,51.0012144614,2.22304802432,LOON PLAGE,18
832,50267,50430,49.2167143742,-1.52478862014,LESSAY,54
833,25311,25250,47.3809106703,6.63896940193,LA CUDE HYEMONDANS,72
834,24164,24160,45.3293054433,1.06217894627,EXCIDEUIL,64
835,63236,63240,45.5760999131,2.80995918175,MONT DORE,49
836,34322,34270,43.8020094105,3.86188285063,VALFLAUNES,7
837,59051,59480,50.5397647046,2.80910290453,LA BASSEE,18
838,17333,17110,45.6036278448,-0.980098297165,ST GEORGES DE DIDONNE,85
839,69271,69680,45.7376148968,4.96172914286,CHASSIEU,8
840,39333,39260,46.4388080084,5.73795329823,MOIRANS EN MONTAGNE,59
841,60382,60280,49.4329968709,2.8054861143,MARGNY LES COMPIEGNE,47
842,87107,87510,45.9214559183,1.18018067279,NIEUL,90
843,27265,27160,48.7942723344,0.838965152911,FRANCHEVILLE,79
844,68166,68260,47.7889765168,7.32299335222,KINGERSHEIM,70
845,55545,55100,49.1454831903,5.36141821261,VERDUN,53
846,15094,15150,44.974801878,2.19344155664,LAROQUEBROU,68
847,69255,69670,45.7318792519,4.64378667979,VAUGNERAY,8
848,37208,37550,47.3571561121,0.737544440483,ST AVERTIN,35
849,92040,92130,48.82347434,2.26449823277,ISSY LES MOULINEAUX,62
850,6033,6510,43.7850390592,7.18414159904,CARROS,20
851,24102,24650,45.2100121087,0.655273444534,CHANCELADE,64
852,83023,83170,43.3992941902,6.07740244296,BRIGNOLES,74
853,33281,33700,44.8322953289,-0.681733084891,MERIGNAC,2
854,71149,71490,46.869155076,4.56431598435,COUCHES,57
855,26146,26230,44.4369175751,4.90180143483,GRIGNAN,19
856,66212,66440,42.7533924686,3.00860614432,TORREILLES,6
857,30136,30250,43.7615067362,4.11752159876,JUNAS,48
858,74119,74500,46.3924102379,6.58612507528,EVIAN LES BAINS,36
859,22186,22370,48.5840054611,-2.53016887694,PLENEUF VAL ANDRE,5
860,65295,65120,42.8320053922,0.0163906780322,LUZ ST SAUVEUR,34
861,42147,42600,45.6008365515,4.0713982073,MONTBRISON,4
862,56137,56250,47.7315728601,-2.69647257441,MONTERBLANC,32
863,80565,80260,49.9964398506,2.29571982025,MONTONVILLERS,21
864,13091,13760,43.6136286667,5.30698257258,ST CANNAT,1
865,78537,78730,48.5725220079,1.93463847942,ST ARNOULT EN YVELINES,16
866,84148,84570,44.0660605145,5.25707803023,VILLES SUR AUZON,41
867,68292,68550,47.887678929,7.04124424443,ST AMARIN,70
868,33238,33850,44.7191460436,-0.614707683753,LEOGNAN,2
869,74078,74270,45.9734444894,5.90937510902,CLERMONT,36
870,85277,85540,46.5034756656,-1.382954206,ST VINCENT SUR GRAON,11
871,45232,45160,47.8546997503,1.88823884753,OLIVET,61
872,17318,17590,46.2363966414,-1.53823691013,ST CLEMENT DES BALEINES,85
873,42224,42660,45.3472458116,4.43132626452,ST GENEST MALIFAUX,4
874,77131,77120,48.8122991656,3.09124381847,COULOMMIERS,80
875,35130,35630,48.3018808207,-1.77748405021,HEDE BAZOUGES,40
876,5085,5100,44.9389932221,6.72778259009,MONTGENEVRE,33
877,3214,3240,46.4445146062,3.03677199137,ROCLES,51
878,34145,34400,43.6820481757,4.13566472301,LUNEL,7
879,60498,60130,49.5081515622,2.4596143307,LE PLESSIER SUR ST JUST,47
880,13028,13600,43.1926410861,5.61318955778,LA CIOTAT,1
881,50102,50740,48.749037599,-1.55955935077,CAROLLES,54
882,33005,33510,44.754520164,-1.08109347037,ANDERNOS LES BAINS,2
883,40312,40220,43.5367457997,-1.4653189934,TARNOS,38
884,61214,61300,48.7561549553,0.611126420423,L AIGLE,45
885,34314,34270,43.7367810666,3.85739515015,LE TRIADOU,7
886,22050,22100,48.4557709953,-2.04816149693,DINAN,5
887,17369,17410,46.1990908569,-1.36683779933,ST MARTIN DE RE,85
888,13046,13850,43.4262029745,5.54685109195,GREASQUE,1
889,37156,37270,47.3824921367,0.841267944196,MONTLOUIS SUR LOIRE,35
890,68226,68140,48.0448514207,7.14149744282,MUNSTER,70
891,17264,17137,46.2087181622,-1.16596945116,NIEUL SUR MER,85
892,78220,78690,48.716019265,1.8952517006,LES ESSARTS LE ROI,16
893,22046,22330,48.2937312654,-2.52246803693,LANGOURLA,5
894,32233,32230,43.521249291,0.156300856185,MARCIAC,83
895,76108,76230,49.4717615714,1.12022637351,BOIS GUILLAUME,24
896,29239,29680,48.7123362901,-3.989722876,ROSCOFF,22
897,40287,40460,44.4778702748,-1.06434519608,SANGUINET,38
898,93048,93100,48.8633175054,2.44816211857,MONTREUIL,26
899,64430,64300,43.4943173399,-0.779874853399,ORTHEZ,15
900,73197,73210,45.5103194255,6.81520574462,PEISEY NANCROIX,31
901,22377,22410,48.6598480306,-2.87375934756,TREVENEUC,5
902,6065,6610,43.721423765,7.16039926444,LA GAUDE,20
903,11319,11380,43.3939652788,2.37477905225,ROQUEFERE,29
904,50147,50200,49.0566189539,-1.44345003609,COUTANCES,54
905,13022,13260,43.2230470065,5.55117810991,CASSIS,1
906,7133,7220,44.4543456079,4.59606913482,LARNAS,42
907,6089,6650,43.6575610719,7.00860864158,OPIO,20
908,10033,10200,48.2339751025,4.71595700167,BAR SUR AUBE,89
909,86066,86100,46.8156700185,0.552598976936,CHATELLERAULT,10
910,14366,14100,49.1466628463,0.238274840452,LISIEUX,37
911,57672,57100,49.3759716201,6.12928314217,THIONVILLE,91
912,29153,29920,47.8154082656,-3.77625131302,NEVEZ,22
913,54528,54200,48.6865463937,5.89508449535,TOUL,44
914,74281,74200,46.3704258049,6.48194336071,THONON LES BAINS,36
915,45155,45500,47.71227944,2.66549550204,GIEN,61
916,59198,59132,50.1185512931,4.16530475504,EPPE SAUVAGE,18
917,49194,49630,47.4603950447,-0.284298744303,MAZE,12
918,56178,56300,48.0729953877,-2.97046592885,PONTIVY,32
919,29077,29880,48.6169101259,-4.41110953523,GUISSENY,22
920,19269,19260,45.5524776279,1.80105006647,TREIGNAC,75
921,85035,85470,46.6374826705,-1.86324200464,BRETIGNOLLES SUR MER,11
922,47101,47200,44.4554149219,0.154536756798,FOURQUES SUR GARONNE,23
923,59183,59430,51.0307229078,2.33752414095,DUNKERQUE,18
924,85067,85390,46.6786935635,-0.782949851125,CHEFFOIS,11
925,64393,64360,43.2911768338,-0.562421409058,MONEIN,15
926,63457,63270,45.6440673683,3.24047430326,VIC LE COMTE,49
927,18176,18220,47.2421364963,2.53814745107,PARASSY,60
928,77470,77220,48.739865817,2.77820566994,TOURNAN EN BRIE,80
929,80212,80800,49.9202042489,2.49498506906,CORBIE,21
930,35120,35850,48.2133254705,-1.79930703575,GEVEZE,40
931,25325,25530,47.2603830516,6.48915118252,LANDRESSE,72
932,67313,67190,48.538054845,7.45530315563,MUTZIG,52
933,83071,83250,43.1689213414,6.24285151023,LA LONDE LES MAURES,74
934,28214,28240,48.473175806,1.02235330632,LA LOUPE,82
935,71235,71870,46.3429969068,4.79636186257,HURIGNY,57
936,44110,44390,47.447122285,-1.51824792558,NORT SUR ERDRE,56
937,13018,13440,43.8584804516,4.95793402726,CABANNES,1
938,63430,63300,45.8620554106,3.53945258847,THIERS,49
939,62736,62840,50.6532332701,2.79249849805,SAILLY SUR LA LYS,43
940,37083,37320,47.2592432669,0.845873952159,CORMERY,35
941,51019,51600,49.1972757573,4.41096827282,AUBERIVE,77
942,31332,31190,43.3594273416,1.53862839097,MAUVAISIN,0
943,87106,87800,45.6749732411,1.18567878559,NEXON,90
944,42207,42400,45.4698319517,4.50184989506,ST CHAMOND,4
945,12162,12160,44.3275804769,2.42736716891,MOYRAZES,81
946,56001,56350,47.6392193445,-2.17681507496,ALLAIRE,32
947,42172,42660,45.3861155626,4.431442219,PLANFOY,4
948,78688,78960,48.758677648,2.04850691768,VOISINS LE BRETONNEUX,16
949,84138,84600,44.3771588623,4.99354936197,VALREAS,41
950,60175,60100,49.2533487138,2.48472669359,CREIL,47
951,89387,89100,48.1956727015,3.29793332552,SENS,27
952,7115,7120,44.4680870605,4.31105082566,LABEAUME,42
953,30356,30230,43.825503937,4.43410669109,RODILHAN,48
954,45257,45290,47.8777160651,2.76127674486,PRESSIGNY LES PINS,61
955,30295,30700,44.057337074,4.43872425053,ST QUENTIN LA POTERIE,48
956,85208,85170,46.8325959261,-1.3830312677,ST DENIS LA CHEVASSE,11
957,18127,18160,46.7617210337,2.20479418633,LIGNIERES,60
958,91228,91000,48.6294831659,2.44008244492,EVRY,30
959,25116,25360,47.2883174221,6.24419443876,CHAMPLIVE,72
960,61001,61000,48.4318193082,0.0915406916107,LORE,45
961,17104,17210,45.2991036157,-0.212745427896,CHEVANCEAUX,85
962,40304,40150,43.6675688674,-1.41245896656,SOORTS HOSSEGOR,38
963,18157,18570,47.0436630553,2.27235598629,MORTHOMIERS,60
964,18015,18700,47.4861718263,2.42121788452,AUBIGNY SUR NERE,60
965,87023,87140,46.0341686702,1.20438019379,LE BUIS,90
966,80443,80640,49.8474299808,1.90289897698,HORNOY LE BOURG,21
967,56169,56680,47.6929109171,-3.23358959435,PLOUHINEC,32
968,69212,69380,45.8746263893,4.68243695399,ST JEAN DES VIGNES,8
969,62627,62490,50.3091545259,3.02186108116,NOYELLES SOUS BELLONNE,43
970,52170,52190,47.6892296711,5.35283846982,DOMMARIEN,66
971,15234,15130,44.8209679734,2.53827855316,TEISSIERES LES BOULIES,68
972,27279,27620,49.1020218463,1.59975187173,GASNY,79
973,7005,7400,44.5544439142,4.59597695147,ALBA LA ROMAINE,42
974,57540,57370,48.7666597988,7.26359977418,PHALSBOURG,91
975,78350,78430,48.8590188206,2.11364039022,LOUVECIENNES,16
976,54128,54200,48.6534236231,5.80737190718,CHOLOY MENILLOT,44
977,62194,62470,50.4898416084,2.48534476198,CALONNE RICOUART,43
978,44214,44170,47.5453431813,-1.70810408082,VAY,56
979,84042,84160,43.778224355,5.44361580359,CUCURON,41
980,47001,47000,44.2028139104,0.625583928763,AGEN,23
981,38442,38380,45.331212571,5.79772583855,ST PIERRE DE CHARTREUSE,3
982,35066,35131,48.0451561683,-1.70650297343,CHARTRES DE BRETAGNE,40
983,33200,33185,44.8690837903,-0.684443512134,LE HAILLAN,2
984,54105,54113,48.5723193391,5.84368578538,BULLIGNY,44
985,86297,86580,46.5792555716,0.270706459664,VOUNEUIL SOUS BIARD,10
986,76378,76480,49.427073553,0.831659847193,JUMIEGES,24
987,83099,83480,43.4717671252,6.68628195857,PUGET SUR ARGENS,74
988,76255,76260,50.0413268784,1.42861757801,EU,24
989,69167,69640,46.0065781442,4.58017136765,RIVOLET,8
990,29047,29860,48.5330700302,-4.38126617487,LE DRENNEC,22
991,59295,59190,50.7262967113,2.53864301455,HAZEBROUCK,18
992,70459,70270,47.7410393174,6.60409347666,ST BARTHELEMY,87
993,79005,79600,46.8329725103,-0.135880248296,AIRVAULT,50
994,21166,21300,47.2926136721,5.00488353457,CHENOVE,13
995,36100,36400,46.6194091093,2.01790100072,LOUROUER ST LAURENT,71
996,28280,28400,48.3176302432,0.804048016354,NOGENT LE ROTROU,82
997,54222,54830,48.4934294526,6.51089844698,GERBEVILLER,44
998,43051,43400,45.0524632592,4.31966525163,LE CHAMBON SUR LIGNON,39
999,33289,33580,44.6462089079,0.0892904208174,MONSEGUR,2
1000,18197,18200,46.726171431,2.52013626979,ST AMAND MONTROND,60
1001,72154,72200,47.6893893794,-0.0646954849714,LA FLECHE,65
1002,56147,56130,47.5405533272,-2.24923467173,NIVILLAC,32
1003,61483,61140,48.5556585202,-0.419510749596,BAGNOLES DE L ORNE NORMANDIE,45
1004,37122,37300,47.333556074,0.654546300116,JOUE LES TOURS,35
1005,83009,83150,43.1473544522,5.74789358398,BANDOL,74
1006,73175,73220,45.5314889919,6.36669427224,MONTSAPEY,31
1007,85113,85350,46.7093514816,-2.34712702345,ILE D'YEU,11
1008,61078,61100,48.7831815078,-0.623679681205,CERISY BELLE ETOILE,45
1009,42168,42410,45.4230806352,4.65991656851,PELUSSIN,4
1010,11206,11300,43.0499293279,2.23958811407,LIMOUX,29
1011,45284,45800,47.9178497622,1.97241570235,ST JEAN DE BRAYE,61
1012,25453,25510,47.2194158941,6.5503792835,PIERREFONTAINE LES VARANS,72
1013,87131,87720,45.8704899446,0.834066842263,SAILLAT SUR VIENNE,90
1014,84086,84580,43.8313175338,5.16982150363,OPPEDE,41
1015,7346,7220,44.4834547319,4.66986126314,AUBENAS,42
1016,4112,4100,43.8354040831,5.79106654173,MANOSQUE,88
1017,44168,44720,47.3721622371,-2.24296601109,ST JOACHIM,56
1018,86137,86200,47.0098072856,0.0990443124673,LOUDUN,10
1019,45068,45120,48.0188121595,2.73578852299,CHALETTE SUR LOING,61
1020,49355,49340,47.1227107975,-0.801475622875,TREMENTINES,12
1021,59139,59540,50.1187185043,3.4192394153,CAUDRY,18
1022,59179,59282,50.2994352925,3.38947295524,DOUCHY LES MINES,18
1023,62215,62220,50.4895185959,2.94858062937,CARVIN,43
1024,94003,94110,48.8058803597,2.33351024984,ARCUEIL,69
1025,2691,2100,49.8472336321,3.27769499462,ST QUENTIN,67
1026,62019,62160,50.4212424085,2.71263968704,AIX NOULETTE,43
1027,4019,4400,44.3785614205,6.65215089713,BARCELONNETTE,88
1028,79270,79400,46.4128319027,-0.210238265156,ST MAIXENT L ECOLE,50
1029,53127,53110,48.4421089808,-0.498821106653,LASSAY LES CHATEAUX,17
1030,44184,44600,47.2802857028,-2.25379927249,ST NAZAIRE,56
1031,4049,4160,44.0854706133,5.99239535024,CHATEAU ARNOUX ST AUBAN,88
1032,22299,22100,48.4661154661,-1.95919641216,ST HELEN,5
1033,90029,90300,47.6518069558,6.82383810256,CRAVANCHE,63
1034,11170,11430,43.1040163547,3.08229513652,GRUISSAN,29
1035,63281,63330,46.1199954597,2.68534957248,PIONSAT,49
1036,27169,27210,49.4174960871,0.391276015721,CONTEVILLE,79
1037,31523,31260,43.1013456235,0.962933495319,SALIES DU SALAT,0
1038,17285,17350,45.818051845,-0.672067298755,PORT D ENVAUX,85
1039,97416,97410,-21.3123242427,55.4936155164,ST PIERRE,96
1040,69260,69390,45.6493899066,4.80930520738,VERNAISON,8
1041,62637,62590,50.4644483399,2.99306842451,OIGNIES,43
1042,56263,56400,47.7009234212,-2.95341644757,SAINTE ANNE D'AURAY,32
1043,85100,85800,46.6822701061,-1.8787272243,GIVRAND,11
1044,10426,10310,48.1358669154,4.77205760299,VILLE SOUS LA FERTE,89
1045,83068,83310,43.2820282501,6.53303224114,GRIMAUD,74
1046,49307,49250,47.4219645317,-0.319673646947,ST MATHURIN SUR LOIRE,12
1047,57439,57480,49.4535376683,6.44989622561,MANDEREN,91
1048,78420,78490,48.771347152,1.80894544858,MONTFORT L'AMAURY,16
1049,41047,41260,47.6111559006,1.35763609326,LA CHAUSSEE ST VICTOR,92
1050,11190,11700,43.2477384944,2.64987073042,LA REDORTE,29
1051,27467,27500,49.3463869637,0.533874716445,PONT AUDEMER,79
1052,35056,35190,48.3817396388,-1.8184050063,LA CHAPELLE AUX FILTZMEENS,40
1053,69288,69720,45.6834072587,5.06089287169,ST LAURENT DE MURE,8
1054,27170,27260,49.2517321161,0.384551732765,CORMEILLES,79
1055,11266,11210,43.0210644931,3.03976442192,PORT LA NOUVELLE,29
1056,83136,83340,43.458933028,6.28265623456,LE THORONET,74
1057,71263,71500,46.6351883548,5.23839292789,LOUHANS,57
1058,97121,97116,16.227093809,-61.7632677647,POINTE NOIRE,98
1059,85092,85200,46.4563186117,-0.793449510859,FONTENAY LE COMTE,11
1060,54323,54400,49.5214021779,5.76638370702,LONGWY,44
1061,43157,43000,45.0276366659,3.89535229067,LE PUY EN VELAY,39
1062,57480,57950,49.0953199106,6.15452599506,MONTIGNY LES METZ,91
1063,12012,12700,44.555388853,2.13842661504,ASPRIERES,81
1064,69072,69570,45.8120018662,4.74663974001,DARDILLY,8
1065,73008,73100,45.6978541675,5.90388626955,AIX LES BAINS,31
1066,44010,44740,47.2844487793,-2.474374647,BATZ SUR MER,56
1067,59033,59620,50.2058749072,3.83263118494,AULNOYE AYMERIES,18
1068,7295,7190,44.8202271347,4.57255179328,ST SAUVEUR DE MONTAGUT,42
1069,42044,42500,45.3886064564,4.33196255695,LE CHAMBON FEUGEROLLES,4
1070,18001,18250,47.2826534372,2.45877786434,ACHERES,60
1071,29098,29810,48.4502704596,-4.76463637416,LAMPAUL PLOUARZEL,22
1072,58041,58420,47.2843863072,3.49020583859,BRINON SUR BEUVRON,73
1073,56094,56700,47.7686555667,-3.2479141613,KERVIGNAC,32
1074,70311,70300,47.823919724,6.36363973342,LUXEUIL LES BAINS,87
1075,81099,81600,43.9170968776,1.88647213801,GAILLAC,14
1076,17168,17450,45.9830753407,-1.07700521801,FOURAS,85
1077,72132,72400,48.1842560568,0.634694806211,LA FERTE BERNARD,65
1078,50502,50000,49.1099624249,-1.07755642702,ST LO,54
1079,29233,29300,47.8561303355,-3.55642894655,QUIMPERLE,22
1080,33352,33190,44.5860904495,-0.042370404021,LA REOLE,2
1081,13095,13100,43.5561849254,5.52206993794,ST MARC JAUMEGARDE,1
1082,22258,22120,48.4272969207,-2.65707016677,QUESSOY,5
1083,84014,84120,43.7379108971,5.69599127224,BEAUMONT DE PERTUIS,41
1084,30325,30440,43.9885776737,3.73217518553,SUMENE,48
1085,50562,50550,49.5993508281,-1.27306891683,ST VAAST LA HOUGUE,54
1086,18038,18200,46.7757107356,2.42892835888,BRUERE ALLICHAMPS,60
1087,72153,72500,47.7918893529,0.410315352572,JUPILLES,65
1088,72090,72160,48.0507447506,0.467977281249,CONNERRE,65
1089,59616,59690,50.4735638651,3.56606734565,VIEUX CONDE,18
1090,86207,86270,46.7754623113,0.80240732874,LA ROCHE POSAY,10
1091,1143,1220,46.3756333495,6.1158647611,DIVONNE LES BAINS,9
1092,69047,69380,45.891187551,4.66063186811,CHARNAY,8
1093,73051,73370,45.6441486088,5.84622475132,LE BOURGET DU LAC,31
1094,63327,63200,45.9285193382,3.11628669554,ST BONNET PRES RIOM,49
1095,33550,33140,44.773185218,-0.558212256384,VILLENAVE D ORNON,2
1096,49120,49092,47.3777256876,-0.609937724094,CHEMILLE EN ANJOU,12
1097,44164,44680,47.0958948849,-1.87983637967,ST HILAIRE DE CHALEONS,56
1098,7064,7160,44.9076391858,4.42108479359,LE CHEYLARD,42
1099,66164,66600,42.7785910442,2.87687296538,RIVESALTES,6
1100,81309,81140,44.070490584,1.80207559018,VAOUR,14
1101,82121,82000,44.0222594578,1.36408636501,MONTAUBAN,99
1102,97413,97424,-21.1665966424,55.3331335776,ST LEU,96
1103,27112,27160,48.8525387012,0.899890466074,BRETEUIL SUR ITON,79
1104,31044,31130,43.6115258731,1.50459138348,BALMA,0
1105,82088,82250,44.163304209,1.95842635186,LAGUEPIE,99
1106,23192,23290,46.1269796893,1.53252260223,ST ETIENNE DE FURSAC,76
1107,62510,62800,50.4242782538,2.77291885384,LIEVIN,43
1108,33529,33260,44.5561823053,-1.17530826791,LA TESTE DE BUCH,2
1109,94044,94450,48.7450357782,2.48936184357,LIMEIL BREVANNES,69
1110,42145,42840,46.032936055,4.22546405807,MONTAGNY,4
1111,33192,33170,44.7709411201,-0.616137682116,GRADIGNAN,2
1112,40296,40510,43.7021964029,-1.3970873051,SEIGNOSSE,38
1113,43224,43600,45.2470426213,4.22851598334,STE SIGOLENE,39
1114,73105,73360,45.4514870099,5.74305650824,LES ECHELLES,31
1115,73296,73320,45.4816828491,6.93635513554,TIGNES,31
1116,21716,21640,47.174271631,4.95989664941,VOUGEOT,13
1117,43041,43700,45.0463267089,3.92401115104,BRIVES CHARENSAC,39
1118,57227,57600,49.1912650369,6.89275798526,FORBACH,91
1119,74134,74260,46.1542288253,6.66014566051,LES GETS,36
1120,71105,71850,46.3041852737,4.78693813476,CHARNAY LES MACON,57
1121,31069,31700,43.6421867862,1.37886941086,BLAGNAC,0
1122,59401,59270,50.7479005121,2.67634884839,METEREN,18
1123,93070,93400,48.909806575,2.33257042205,ST OUEN,26
1124,78124,78420,48.9119335064,2.17838235323,CARRIERES SUR SEINE,16
1125,78358,78600,48.9523369002,2.15161594901,MAISONS LAFFITTE,16
1126,56125,56300,48.0690022602,-3.05620760639,MALGUENAC,32
1127,33389,33820,45.2980782445,-0.648058188533,ST CIERS SUR GIRONDE,2
1128,67281,67390,48.1496222393,7.56101805973,MARCKOLSHEIM,52
1129,82005,82600,43.7960241357,1.22532777135,AUCAMVILLE,99
1130,57447,57155,49.0658509672,6.15231485365,MARLY,91
1131,48092,48100,44.5581181858,3.28780886743,MARVEJOLS,93
1132,33539,33870,44.8910656059,-0.32583268578,VAYRES,2
1133,31433,31120,43.529395272,1.40251955724,PORTET SUR GARONNE,0
1134,44155,44310,47.0251492396,-1.55906118865,ST COLOMBAN,56
1135,79175,79190,46.1300825848,0.00534971717862,MELLERAN,50
1136,91386,91540,48.5586242184,2.43753236038,MENNECY,30
1137,38226,38710,44.8147716057,5.75218343717,MENS,3
1138,66074,66500,42.657654474,2.44661138862,EUS,6
1139,38466,38660,45.3749280893,5.95880834631,ST VINCENT DE MERCUZE,3
1140,86006,86310,46.5360016424,0.839149696505,ANTIGNY,10
1141,12145,12100,44.0976252203,3.11705384129,MILLAU,81
1142,9194,9500,43.1093995072,1.86916991814,MIREPOIX,102
1143,24322,24000,45.1918704873,0.711825549847,PERIGUEUX,64
1144,91223,91150,48.4211282308,2.13838881712,ETAMPES,30
1145,12089,12300,44.567273002,2.25243853064,DECAZEVILLE,81
1146,51312,51150,49.0158806281,4.27525107126,JUVIGNY,77
1147,67437,67700,48.7402250066,7.34206238199,SAVERNE,52
1148,32285,32320,43.5780506568,0.33230525991,MONTESQUIOU,83
1149,35188,35160,48.1261000349,-1.9630334162,MONTFORT SUR MEU,40
1150,46270,46260,44.4301259055,1.83118318259,ST JEAN DE LAUR,25
1151,2528,2600,49.3362768244,3.08053479514,MORTEFONTAINE,67
1152,74191,74110,46.1732135057,6.74252144427,MORZINE,36
